345937.0902517085	9119378.572149524	484.2
345934.86886269914	9119376.001512079	484.0
345933.40168827045	9119372.66596822	483.9
345931.20593076455	9119370.796412183	483.8
345929.7550492261	9119367.467779448	483.7
345928.28910516633	9119364.844514105	483.7
345926.8230060098	9119362.91925741	483.6
345924.6310737028	9119359.690409381	483.6
345923.175778318	9119357.080560496	483.5
345922.44864087226	9119355.086806994	483.5
345922.4490723831	9119351.633697335	483.5
345921.7423866133	9119348.253836429	483.5
345921.0435124211	9119345.563275002	483.4
345920.3445370247	9119342.185430624	483.4
345918.9068272185	9119339.59156507	483.4
345918.1711554852	9119336.926866459	483.5
345917.43602683896	9119334.264602514	483.6
345915.97685048124	9119331.69443986	483.6
345915.29105900193	9119329.01475974	483.7
345914.6058124745	9119326.336961372	483.7
345913.8998918246	9119325.045822565	483.8
345912.4961119208	9119321.090333952	483.8
345911.06413731514	9119318.52866741	483.9
345909.6342456747	9119315.285917953	483.9
345908.2072017634	9119313.417853868	483.9
345906.7820187079	9119310.184630437	484.0
345904.64929723134	9119307.736154523	484.0
345903.94264082913	9119305.098093813	484.0
345903.2326555797	9119301.78191769	484.0
345901.77205736237	9119299.27422965	483.9
345900.3217068091	9119296.768013788	483.9
345899.5798782021	9119294.164225748	483.9
345898.8341737154	9119291.56562204	483.8
345897.37878920627	9119288.396656077	483.8
345895.96957278595	9119285.886487458	483.7
345895.27068490593	9119283.950553702	483.6
345893.87821234536	9119280.759793997	483.6
345893.1876825148	9119278.145452531	483.5
345892.4976965098	9119275.533324568	483.5
345891.81077284715	9119272.243987445	483.5
345891.1227583003	9119269.63573655	483.5
345891.16053925804	9119266.222894842	483.5
345890.4728180858	9119262.94129586	483.4
345888.38702736207	9119260.568506543	483.4
345886.30805566977	9119258.200495286	483.3
345885.61924171064	9119256.285053419	483.3
345883.5422135534	9119253.929212842	483.2
345882.16317351453	9119251.461057035	483.2
345882.17448901694	9119248.083291542	483.2
345880.7977422528	9119245.621667886	483.1
345880.1078868829	9119243.720930068	483.1
345878.7348280642	9119240.592825942	483.1
345878.05961250945	9119238.014365124	483.0
345876.0006672017	9119235.690544061	482.9
345873.25305946195	9119235.512939677	482.8
345869.828085387	9119236.130136797	482.6
345866.41656870686	9119236.744946342	482.4
345863.0183991825	9119237.357367944	482.3
345860.3072916946	9119238.512650875	482.1
345858.27844794944	9119239.543622632	482.0
345855.5593247343	9119241.37366494	481.8
345852.16237495944	9119242.668064682	481.5
345850.1296435826	9119243.707537996	481.4
345846.083342765	9119244.456438592	481.2
345843.38974189246	9119245.617862046	481.1
345840.0550629555	9119246.884051472	481.1
345836.74646803853	9119247.478749115	481.1
345833.45520053955	9119248.067644183	481.0
345830.83151166496	9119249.190709548	481.0
345826.91116111446	9119249.890603483	481.0
345824.3078910543	9119251.006439034	481.1
345821.0631836156	9119252.23544353	481.1
345819.1229778466	9119252.580647303	481.1
345815.9017715873	9119253.152195355	481.1
345813.3324809349	9119253.608950926	481.3
345810.1827763433	9119254.780108765	481.6
345808.26951511414	9119255.763254914	481.7
345804.467383057	9119257.069992777	482.0
345800.6803356247	9119257.730635935	482.3
345796.91119710717	9119259.027974626	482.6
345793.7834999216	9119260.210927917	482.8
345790.6578384222	9119260.759796126	483.0
345786.92903083574	9119261.41068274	483.3
345784.4540840385	9119261.841326432	483.5
345781.3699137201	9119262.378170177	483.6
345778.2777022418	9119263.564449579	483.8
345776.4237406856	9119263.898885146	483.9
345772.7278009384	9119265.196248649	484.1
345770.2691186981	9119265.6418756		484.3
345767.8091997872	9119266.094575655	484.4
345764.7453322824	9119266.658359135	484.5
345762.90832382865	9119266.999818407	484.6
345759.30118486215	9119267.628997881	484.8
345756.9058756258	9119268.046639629	484.9
345755.11459034745	9119268.982203072	485.0
345750.94897492335	9119269.706805706	484.9
345748.57826698443	9119270.119222278	484.8
345746.2146184796	9119270.530446202	484.7
345743.85791954305	9119270.940366525	484.7
345740.91392449674	9119271.459546434	484.6
345737.99601901125	9119273.194581237	484.5
345734.4985352545	9119273.801239148	484.3
345732.1754835756	9119274.20408484	484.3
345729.2850437716	9119275.315736353	484.2
345727.55734801263	9119276.224310363	484.1
345724.67979332525	9119276.721155025	484.0
345720.6688720372	9119278.023862131	483.9
345717.79932119616	9119278.533561304	483.8
345714.92243598215	9119279.060486665	483.7
345711.4850656296	9119279.690016339	483.6
345708.65214460803	9119280.19088166	483.5
345705.8312997238	9119281.292593742	483.5
345703.59064616874	9119282.885607226	483.5
345700.8045066751	9119283.960785689	483.5
345699.69169407117	9119284.75200973	483.5
345696.36706278636	9119285.913389685	483.5
345693.6068664335	9119286.977707753	483.5
345691.40740205464	9119287.34569361	483.5
345688.66689663276	9119287.803963974	483.5
345686.47919088934	9119288.76881446	483.6
345684.84404415294	9119289.041839138	483.6
345681.0418651195	9119289.67654509	483.7
345678.33743154764	9119290.127970215	483.7
345676.1805468965	9119290.488026926	483.7
345674.02983902534	9119290.847109202	483.7
345671.34744238533	9119291.88769272	483.8
345669.20674854534	9119292.837883374	483.9
345667.06560814544	9119293.203854		483.9
345664.912803379	9119294.767747978	484.0
345662.2391716952	9119295.238407698	484.0
345660.63273647113	9119296.701087372	484.1
345657.4391085551	9119297.851076009	484.1
345655.84858640895	9119298.130775386	484.1
345653.73477131047	9119298.500929642	484.1
345650.59307433345	9119299.030382382	484.0
345647.46728559525	9119300.135702848	484.0
345644.875387728	9119301.146180816	484.0
345641.78205471416	9119301.652463485	484.0
345638.70173933124	9119302.156025443	483.9
345636.14436968113	9119302.573997013	483.9
345634.10269076936	9119303.48592765	483.8
345631.0535948622	9119303.983180987	483.8
345628.0094293253	9119304.48940819	483.8
345625.47632209957	9119305.490242325	483.9
345622.95492645603	9119306.483375095	483.9
345619.94191924273	9119307.55446301	483.9
345617.92422675434	9119308.479855025	484.0
345616.92032929714	9119308.653278412	484.0
345613.9196278271	9119309.736461397	484.0
345611.4306978803	9119310.160192821	484.0
345608.45554202015	9119310.666652657	484.0
345606.4792009833	9119311.003100062	484.0
345604.0233976743	9119311.410797998	484.0
